x coord, y coord, z coord, scalar
29.4304, 6.76969, 51.779, 1.20942
28.3078, 23.0863, 21.3846, 1.34229
43.6259, 17.0009, 34.4026, 1.3025
14.2512, 29.9593, -11.228, 1.61023
13.3314, 29.4408, -16.2469, 1.19436
19.7473, 29.2024, -3.90483, 1.30998
26.9488, 28.0921, 3.02552, 1.01829
14.5441, 32.631, -19.2016, 1.68941
23.0048, 18.3897, 4.15856, 1.70829
24.7433, 16.9902, 14.4724, 1.15373
24.1168, 13.4257, 0.417533, 1.18994
48.7173, 10.6476, 42.0066, 1.33289
45.374, 14.1857, 38.8365, 1.27826
28.5261, 27.2871, 4.93621, 1.26725
31.5771, 23.8301, 20.8448, 1.5564
39.7122, 10.6916, 61.1172, 1.52829
24.4971, 16.0629, 9.21687, 1.29899
40.3752, 23.7753, 29.6477, 1.54707
35.4615, 12.8105, 57.8024, 1.57222
35.3181, 33.8176, 22.0122, 1.09094
48.817, 8.94549, 48.699, 1.15519
