x coord, y coord, z coord, scalar
24.3791, 16.1867, 5.20482, 9.65278
24.71, 27.3514, 3.95012, 9.31384
20.2039, 27.7967, 0.881613, 8.57383
29.1831, 22.6526, 20.1133, 10.8271
34.5945, 35.2438, 17.4764, 7.23666
26.9338, 32.9584, 12.3669, 5.44593
49.1394, 9.92723, 52.1772, 5.85174
15.0043, 30.4696, -18.768, 6.61463
23.5461, 14.4495, 12.0747, 7.17278
26.7633, 21.4896, 15.7952, 8.38549
45.264, 9.44162, 57.7635, 6.22713
33.6402, 33.586, 15.0388, 6.91262
29.1239, 32.0076, 11.337, 10.1542
22.5375, 4.34337, 53.0124, 8.25211
29.126, 6.24768, 49.6964, 8.84905
24.2795, 7.90287, 48.8968, 8.14458
49.598, 10.2196, 41.7764, 7.28499
25.6227, 17.4848, 16.2547, 7.85127
23.5384, 13.7015, 1.61283, 9.24664
41.7781, 12.7304, 59.9445, 8.55207
16.1642, 28.4921, -15.6862, 6.5926
35.8584, 8.95248, 56.2673, 5.3825
26.9423, 28.9017, 6.00861, 9.11989
45.0229, 8.48035, 52.6675, 8.07726
30.2489, 5.41285, 50.4518, 6.17575
48.986, 14.0273, 39.7414, 10.2129
35.9722, 33.6781, 23.7269, 10.1781
29.0848, 22.5661, 21.0804, 10.5888
33.3414, 22.5008, 27.2463, 9.08518
16.5924, 31.245, -11.9128, 11.3088
45.0098, 15.6213, 38.0603, 9.6573
17.4484, 32.4331, -9.49229, 9.54953
27.3298, 21.374, 18.153, 9.63452
34.2493, 22.3161, 27.1405, 9.54667
22.1918, 30.1426, 0.606665, 8.54358
50.9374, 7.86704, 50.0875, 4.91415
21.7092, 32.0107, -1.55657, 5.90057
28.1414, 22.8734, 17.1326, 7.88463
24.9486, 15.058, 10.4121, 7.98062
10.0416, 35.7511, -18.1867, 4.49203
35.2078, 24.6837, 29.1043, 7.25189
42.8213, 10.812, 59.2138, 9.84074
36.5353, 30.8096, 28.6472, 7.91178
26.1076, 13.9394, 1.58909, 10.7194
33.4498, 10.9779, 56.6889, 8.21577
29.3892, 19.2605, 17.6926, 6.6103
27.4546, 18.6972, 15.4241, 9.04757
21.5851, 29.7352, -2.01075, 9.12057
41.6895, 22.2816, 32.027, 6.31399
46.0204, 13.659, 38.3307, 9.75379
48.3979, 12.8622, 38.9655, 9.06497
25.7318, 15.5046, 13.6502, 7.58321
28.6263, 22.0981, 17.9835, 10.2825
27.6525, 29.5933, 3.2227, 8.35699
39.5572, 19.7413, 34.0665, 8.01899
33.5503, 23.8154, 26.5587, 8.38807
19.6725, 29.2244, -5.47487, 8.5122
49.615, 13.602, 37.8901, 6.88954
37.4221, 33.0621, 25.9997, 10.6417
48.1945, 13.9498, 42.0466, 9.12557
28.0238, 29.9782, 9.84561, 7.80966
28.0001, 12.2772, 0.617174, 9.63617
28.2645, 14.1495, -2.63574, 4.89705
18.6097, 31.2167, -7.75864, 10.1616
27.4554, 29.6246, 7.35466, 9.07748
32.5173, 9.31105, 52.1285, 7.18431
23.9726, 17.6506, 8.23705, 8.815
29.1978, 23.2805, 18.969, 9.84312
25.0841, 26.1417, -1.11428, 4.61624
15.9878, 30.0045, -11.1915, 9.59452
25.3628, 28.0985, 2.32057, 10.5442
30.4115, 21.4079, 16.8581, 6.64416
48.5375, 15.8681, 40.0859, 8.93641
25.3213, 13.4885, 2.71519, 9.53701
32.5459, 22.0574, 20.9246, 6.7746
36.4948, 31.6058, 18.5446, 9.00786
36.5251, 24.4429, 27.8958, 8.10914
46.1215, 9.56781, 54.0974, 7.8529
24.3643, 14.9761, -1.10522, 5.88056
34.6288, 8.98743, 54.9644, 8.27179
35.8832, 21.9763, 26.2713, 8.30035
24.7714, 16.9876, 9.28314, 8.18409
33.1518, 22.5012, 25.882, 9.4827
34.7952, 10.8497, 53.8123, 7.91162
19.2562, 30.7749, -9.29664, 8.46756
27.049, 31.5346, 8.08139, 8.61693
24.2915, 12.5682, 0.302943, 9.31062
34.9246, 11.7108, 55.0694, 8.53808
19.6117, 31.3133, -10.0144, 7.41908
19.0221, 31.7448, -10.8132, 8.62209
35.8501, 33.2765, 16.9979, 7.6984
35.1946, 33.5907, 18.462, 10.9138
27.9728, 13.8784, -0.454735, 8.53115
20.7758, 29.9911, -2.16024, 10.0601
25.4848, 29.1584, 4.08236, 8.2421
10.5096, 30.7426, -19.0575, 5.91891
35.7135, 31.9679, 19.0592, 10.3013
47.3852, 9.25914, 46.6366, 9.03353
44.2232, 15.5862, 39.0413, 6.09037
28.4099, 13.7941, -2.04984, 6.17244
37.9257, 33.5383, 28.4438, 7.73847
18.2782, 30.6641, -11.8134, 9.02987
18.3571, 1.74967, 53.4789, 3.96623
23.1414, 8.36189, 47.9594, 4.61286
16.1065, 31.0067, -7.78974, 7.20295
29.1518, 23.8445, 21.8626, 7.20127
27.3082, 32.2282, 13.2034, 5.1731
25.0943, 13.7003, -1.28532, 8.336
32.7869, 8.32439, 55.4921, 8.80965
37.0872, 11.0602, 58.1788, 8.23476
16.0601, 30.6176, -16.9326, 8.1174
30.428, 8.32704, 48.7665, 6.03366
22.031, 6.58704, 47.891, 4.90016
47.8141, 7.31286, 50.1443, 8.05809
27.0563, 27.763, 5.79306, 9.2656
31.4985, 6.3274, 53.0105, 7.37837
10.7311, 31.9991, -18.8926, 8.27083
29.0184, 20.868, 22.0726, 8.16117
29.2126, 30.8149, 5.48268, 6.8866
30.9522, 20.9029, 24.3558, 7.43049
36.3017, 28.948, 27.6791, 7.0385
18.4201, 32.2411, -6.93507, 8.81313
30.6414, 22.0415, 20.5979, 10.0724
19.6017, 31.1856, -6.98872, 8.70006
47.5215, 10.2751, 45.7653, 8.88008
30.1128, 30.9171, 8.37495, 8.7548
44.055, 8.79983, 57.539, 9.43434
43.0288, 8.05198, 59.1569, 6.31904
26.395, 16.1488, 3.0731, 7.63973
43.6772, 16.3879, 33.7691, 6.7381
28.4625, 30.6972, 6.10654, 9.05044
37.409, 31.6676, 23.032, 8.47923
28.3668, 23.4454, 18.787, 8.59591
12.9255, 29.8413, -19.3081, 6.56403
31.0798, 23.4584, 20.3206, 8.36798
46.4975, 15.0042, 34.7911, 7.2776
29.6503, 20.0349, 16.3193, 6.93588
31.562, 32.1221, 10.8056, 8.37918
22.3942, 26.1803, 0.361574, 6.99544
25.6261, 5.23118, 49.98, 7.37882
21.4466, 17.7903, 13.9663, 5.38383
29.0495, 33.6258, 10.4025, 8.9108
24.1759, 8.28184, 49.8602, 6.99185
44.9906, 7.52221, 54.1648, 8.90912
25.5945, 18.1406, 6.68584, 6.72237
32.9499, 10.0752, 56.3027, 8.55906
22.9734, 29.8437, -1.81578, 6.44292
29.7131, 9.14294, 48.6057, 5.68989
26.3887, 13.5264, -1.36678, 9.16511
17.5203, 31.414, -3.48222, 7.58624
27.9129, 8.10088, 50.5172, 8.8643
34.156, 12.3673, 54.6452, 6.86813
42.0587, 13.0078, 60.8262, 6.07621
34.1605, 32.9617, 20.5725, 9.67715
27.9086, 12.2228, 2.55461, 5.78699
49.4147, 7.46899, 50.5204, 6.70591
19.6126, 29.6645, -1.5652, 10.9209
31.3886, 33.0628, 16.8491, 7.1255
22.0578, 4.58228, 51.4055, 10.0049
24.0934, 11.041, -0.821224, 5.78047
36.2333, 21.0642, 28.9739, 6.29177
32.4274, 32.7203, 14.417, 7.82076
19.0041, 32.6755, -7.92389, 7.2333
22.375, 15.2635, 13.1588, 6.44766
24.8873, 27.5996, -0.360897, 7.12276
27.396, 9.50832, -1.13518, 7.05025
12.2364, 34.7912, -17.1834, 7.36583
48.3679, 10.7284, 40.7569, 7.15328
16.786, 29.4529, -14.3669, 8.45574
19.4709, 28.6013, 0.476219, 8.80867
27.3546, 19.9793, 15.8673, 10.6266
31.5083, 8.36785, 49.9833, 5.76036
49.6748, 10.1997, 47.1734, 9.31943
25.3411, 12.7021, -1.91333, 7.36464
26.3756, 28.317, 2.14374, 10.5956
20.3035, 32.9834, -3.378, 5.52324
26.0525, 16.1561, 5.38486, 7.33724
41.9397, 14.4347, 59.9521, 4.98831
35.8802, 31.9629, 25.3455, 8.8805
39.0149, 21.7885, 32.436, 9.45364
26.2348, 10.1281, -1.55147, 6.91161
26.3766, 12.5761, 1.95323, 8.95669
37.2749, 31.576, 28.2522, 9.67975
18.5045, 33.2918, -10.5498, 7.31439
24.4857, 29.0075, 2.0386, 8.09632
39.0453, 23.4994, 28.9367, 8.98391
50.581, 7.38617, 49.4065, 5.32486
26.2443, 17.4232, 14.1201, 9.06663
22.7447, 29.0451, -1.22718, 8.14308
28.8272, 18.6296, 16.8269, 6.4482
13.1978, 28.2022, -17.5081, 5.64871
27.6536, 6.99754, 51.5806, 7.70508
20.6326, 1.92281, 52.5008, 6.43115
34.4099, 22.7148, 29.2985, 6.91172
29.0832, 34.3819, 8.21239, 5.50544
23.6122, 17.597, 5.8235, 8.90494
24.9056, 18.0504, 12.7025, 10.2149
22.2411, 6.9759, 48.3918, 6.23137
43.9681, 8.49743, 52.8549, 7.22115
50.1347, 12.1245, 39.7952, 6.81275
41.0995, 20.0233, 32.6707, 9.42929
17.9775, 0.883042, 52.2033, 2.89141
41.6819, 17.8725, 33.9046, 7.89153
32.8318, 34.5865, 17.7335, 7.16275
45.9859, 6.99408, 53.4889, 6.94191
40.6073, 29.8295, 27.956, 6.45689
38.0886, 34.3756, 21.4077, 8.74869
25.7065, 21.0172, 15.1038, 9.02546
24.1219, 20.0432, 15.0636, 9.35024
31.438, 10.4242, 56.6871, 5.40796
17.389, 31.8456, -1.51252, 5.63364
38.0186, 35.2253, 22.7434, 7.17632
30.6084, 33.305, 8.0801, 6.41926
