x coord, y coord, z coord, scalar
18.3571, 1.74967, 53.4789, 92046.2
23.1414, 8.36189, 47.9594, 72830.6
16.1065, 31.0067, -7.78974, 76426.3
29.1518, 23.8445, 21.8626, 48036.9
27.3082, 32.2282, 13.2034, 54920.9
25.0943, 13.7003, -1.28532, 59508
32.7869, 8.32439, 55.4921, 82556.2
37.0872, 11.0602, 58.1788, 86859.2
16.0601, 30.6176, -16.9326, 92839.9
30.428, 8.32704, 48.7665, 70246.5
22.031, 6.58704, 47.891, 75435.3
47.8141, 7.31286, 50.1443, 84159.3
27.0563, 27.763, 5.79306, 52151.8
31.4985, 6.3274, 53.0105, 79846.4
10.7311, 31.9991, -18.8926, 102137
29.0184, 20.868, 22.0726, 47334.9
29.2126, 30.8149, 5.48268, 56112.4
30.9522, 20.9029, 24.3558, 47137.9
36.3017, 28.948, 27.6791, 53104.2
18.4201, 32.2411, -6.93507, 74258.5
30.6414, 22.0415, 20.5979, 47648.8
19.6017, 31.1856, -6.98872, 72301.8
47.5215, 10.2751, 45.7653, 75104.5
30.1128, 30.9171, 8.37495, 55191.6
44.055, 8.79983, 57.539, 91549
43.0288, 8.05198, 59.1569, 94366.6
26.395, 16.1488, 3.0731, 52706.2
43.6772, 16.3879, 33.7691, 55971.1
28.4625, 30.6972, 6.10654, 55432.2
37.409, 31.6676, 23.032, 56412.6
28.3668, 23.4454, 18.787, 48065.2
12.9255, 29.8413, -19.3081, 99575.1
31.0798, 23.4584, 20.3206, 48113.9
46.4975, 15.0042, 34.7911, 61077.2
29.6503, 20.0349, 16.3193, 47888.4
31.562, 32.1221, 10.8056, 56157.5
22.3942, 26.1803, 0.361574, 53956.7
25.6261, 5.23118, 49.98, 77686.5
21.4466, 17.7903, 13.9663, 50641.5
29.0495, 33.6258, 10.4025, 57354.1
24.1759, 8.28184, 49.8602, 75127.6
44.9906, 7.52221, 54.1648, 87330.3
25.5945, 18.1406, 6.68584, 49655.7
32.9499, 10.0752, 56.3027, 82739.6
22.9734, 29.8437, -1.81578, 60891.3
29.7131, 9.14294, 48.6057, 69252.1
26.3887, 13.5264, -1.36678, 59816.5
17.5203, 31.414, -3.48222, 69013.7
27.9129, 8.10088, 50.5172, 74321.6
34.156, 12.3673, 54.6452, 77833.7
42.0587, 13.0078, 60.8262, 94040.3
34.1605, 32.9617, 20.5725, 56211.6
27.9086, 12.2228, 2.55461, 57456.8
49.4147, 7.46899, 50.5204, 86585.7
19.6126, 29.6645, -1.5652, 62534.6
31.3886, 33.0628, 16.8491, 55772.8
22.0578, 4.58228, 51.4055, 82898.1
24.0934, 11.041, -0.821224, 62344.2
36.2333, 21.0642, 28.9739, 48145.3
32.4274, 32.7203, 14.417, 56146.7
19.0041, 32.6755, -7.92389, 75917.1
22.375, 15.2635, 13.1588, 51333.4
24.8873, 27.5996, -0.360897, 55723.5
27.396, 9.50832, -1.13518, 64438.9
12.2364, 34.7912, -17.1834, 99698.2
48.3679, 10.7284, 40.7569, 70569.1
16.786, 29.4529, -14.3669, 86498.6
19.4709, 28.6013, 0.476219, 59193.3
27.3546, 19.9793, 15.8673, 47889.7
31.5083, 8.36785, 49.9833, 72142.6
49.6748, 10.1997, 47.1734, 80075.4
25.3411, 12.7021, -1.91333, 61457.4
26.3756, 28.317, 2.14374, 54505.2
20.3035, 32.9834, -3.378, 68560.9
26.0525, 16.1561, 5.38486, 51440.4
41.9397, 14.4347, 59.9521, 91599.1
35.8802, 31.9629, 25.3455, 55847.7
39.0149, 21.7885, 32.436, 50189
26.2348, 10.1281, -1.55147, 64103.8
26.3766, 12.5761, 1.95323, 57389.4
37.2749, 31.576, 28.2522, 56458.5
18.5045, 33.2918, -10.5498, 81405.7
24.4857, 29.0075, 2.0386, 55427.8
39.0453, 23.4994, 28.9367, 51053.4
50.581, 7.38617, 49.4065, 86626.9
26.2443, 17.4232, 14.1201, 48758.3
22.7447, 29.0451, -1.22718, 59185.4
28.8272, 18.6296, 16.8269, 47939.5
13.1978, 28.2022, -17.5081, 94983.7
27.6536, 6.99754, 51.5806, 77440.2
20.6326, 1.92281, 52.5008, 88602
34.4099, 22.7148, 29.2985, 47817.7
29.0832, 34.3819, 8.21239, 59166.6
23.6122, 17.597, 5.8235, 50590.2
24.9056, 18.0504, 12.7025, 48965.5
22.2411, 6.9759, 48.3918, 75595.7
43.9681, 8.49743, 52.8549, 83213.8
50.1347, 12.1245, 39.7952, 71575.9
41.0995, 20.0233, 32.6707, 51993.9
17.9775, 0.883042, 52.2033, 91409.7
41.6819, 17.8725, 33.9046, 52864.4
32.8318, 34.5865, 17.7335, 57873.5
45.9859, 6.99408, 53.4889, 87655.7
40.6073, 29.8295, 27.956, 57121.9
38.0886, 34.3756, 21.4077, 59962.7
25.7065, 21.0172, 15.1038, 48169.6
24.1219, 20.0432, 15.0636, 48708.2
31.438, 10.4242, 56.6871, 83274.7
17.389, 31.8456, -1.51252, 67215.3
38.0186, 35.2253, 22.7434, 60882.5
30.6084, 33.305, 8.0801, 58263.4
21.3228, 6.18635, 52.9121, 84246.2
35.993, 32.044, 17.2082, 56620.5
45.9492, 7.05581, 54.7833, 89754.3
46.5546, 18.1047, 36.1843, 60858.8
11.3578, 33.717, -20.0746, 104937
40.0674, 30.1551, 29.5378, 57156.1
47.5144, 13.2682, 38.1088, 65348.4
26.9932, 8.03119, 49.1818, 72552.7
27.8823, 20.6738, 21.1271, 47509.3
40.7642, 18.643, 33.2294, 51563.7
19.4863, 32.5465, -9.03756, 77335.7
41.1507, 10.3856, 59.3721, 91850.3
23.9452, 15.9107, 5.78649, 51787.5
27.5719, 19.7864, 14.7119, 47991.6
34.4387, 12.2171, 56.5672, 82011.8
31.8608, 20.341, 24.2788, 47186.4
28.721, 20.8715, 16.1573, 47813.8
9.51387, 34.0585, -17.9912, 103195
23.5196, 15.2428, 9.97304, 51291.2
17.841, 29.6701, -1.77984, 64539.9
32.4288, 22.3746, 25.2773, 47533.5
22.8425, 6.2846, 48.6525, 76243.7
32.5748, 11.1262, 55.1502, 79585.7
25.1664, 12.9183, -0.711357, 59734.8
13.903, 27.5081, -16.3843, 91820.3
31.4345, 21.3213, 26.0347, 47084.5
28.6412, 8.01907, 47.9716, 69839.8
42.1069, 12.1681, 59.8583, 92481.5
34.3109, 30.0636, 18.258, 53605.8
45.2483, 17.3039, 32.9126, 57846.5
17.5827, 30.8449, -14.7665, 87671.8
26.155, 16.226, 12.5707, 49513.9
47.2973, 7.02136, 48.9514, 82072
37.1377, 30.817, 25.4373, 55337.3
40.8387, 19.9386, 34.4219, 51822.4
37.9214, 24.3268, 28.8233, 50590.4
25.3419, 20.1962, 17.8588, 48219.3
40.4503, 11.7342, 60.4818, 92902.2
46.1231, 8.97666, 46.3853, 75171
37.3195, 23.2302, 31.9311, 49475.1
17.0511, 28.8658, -10.2068, 77949.2
17.4833, 29.7982, -11.3334, 80386.1
39.6585, 34.8157, 26.8627, 61768.8
30.4581, 31.8477, 7.7576, 56617
39.5521, 30.5687, 25.8437, 56831.2
22.9199, 16.6389, 6.93418, 51253.6
29.3746, 30.2461, 8.49199, 54200.3
36.4664, 34.1875, 19.7372, 58855.8
19.0682, 5.38493, 51.9572, 85308.7
20.5702, 28.2442, -2.09039, 60703.7
14.8592, 31.099, -14.0549, 88672.1
31.9291, 8.94555, 53.7359, 78545.5
22.288, 18.9827, 7.38866, 50176.1
30.7248, 34.5983, 15.9735, 57562.3
19.1904, 2.21432, 50.9305, 87011.5
25.4138, 11.3864, -1.50609, 62522.4
42.4811, 10.5256, 58.5054, 90966
27.2496, 17.6246, 14.1174, 48569.7
16.8921, 30.3112, -9.28139, 77580.9
36.6153, 21.6148, 28.3896, 48584.4
45.3189, 8.47986, 56.5949, 91179
47.7393, 7.94841, 53.8077, 89272.1
22.1951, 27.9069, 0.601578, 56012
24.5861, 7.07667, 47.7249, 72739.8
24.7863, 15.6124, 1.2358, 54632.2
11.016, 34.692, -16.8229, 100128
37.8403, 32.7963, 23.601, 57894.2
17.7393, 32.551, -5.89362, 73557.4
48.2569, 7.6528, 51.3988, 86286.8
43.0524, 17.8774, 37.7298, 56075.7
26.8489, 17.1444, 7.42872, 50058.3
38.9845, 22.7038, 27.993, 50736.6
37.3223, 25.8935, 30.2385, 51226.5
23.308, 15.5578, 6.16725, 52174
31.5349, 8.50539, 51.4844, 74719.4
47.957, 9.17618, 52.4662, 86363
28.345, 7.90088, 50.1818, 73779.7
22.6439, 17.1404, 4.52427, 51762.4
32.5598, 34.8093, 14.1777, 58703.6
44.0089, 10.7181, 52.0534, 80053.4
18.3785, 29.3215, -7.2231, 71796.7
33.9244, 31.9068, 18.1247, 55227.2
47.3868, 15.7939, 35.6563, 62535.3
50.6187, 9.91872, 43.6021, 77473.5
48.9088, 8.6202, 46.3744, 79235
42.0197, 18.5525, 34.8153, 53396.4
28.2052, 20.6535, 17.9949, 47652.4
25.5913, 17.3803, 12.2594, 49102
29.3354, 21.6869, 23.5308, 47341.5
25.6085, 16.3888, 14.2043, 49321
44.2123, 17.4043, 36.8208, 57516.5
13.4997, 29.3842, -17.8035, 95892.3
38.3522, 30.9977, 28.5745, 56566.7
22.5103, 28.1808, 2.03071, 55045.3
31.1354, 33.1568, 15.6329, 55994
27.6633, 22.9817, 19.4039, 47973.2
14.8776, 29.631, -15.029, 89474
35.4207, 23.0809, 25.7563, 48742.3
26.0295, 30.8, 9.86365, 54077.8
49.7106, 15.4816, 37.4334, 67489.3
22.281, 14.1695, 11.0758, 52452.3
